41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|609|9|411174331197|0|83|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|601|0|411174331197|0|83|0|63
48880250484153000004800000|4888025022|경상남도|거창군|거창읍|중앙리|0|431|3|488804841530|0|48|0|63
28720360427419400001400000|2872036022|인천광역시|옹진군|영흥면|내리|0|1328|11|287204274194|0|14|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|609|1|411174331197|0|83|0|63
46770330466748300002000000|4677033023|전라남도|고흥군|금산면|신전리|0|256|9|467704667483|0|20|0|63
46770330466748300001200003|4677033023|전라남도|고흥군|금산면|신전리|0|256|9|467704667483|0|12|3|63
41150112318105800023000000|4115011200|경기도|의정부시|고산동||0|315|3|411503181058|0|230|0|63
44770250458072600000700000|4477025030|충청남도|서천군|장항읍|원수리|0|316|2|447704580726|0|7|0|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|653|42|416303206116|0|2126|0|63
46730330466411100000500002|4673033022|전라남도|구례군|토지면|파도리|0|449|0|467304664111|0|5|2|63
44210320456257800005500033|4421032024|충청남도|서산시|부석면|월계리|1|119|20|442104562578|0|55|33|63
41650250443930000001200000|4165025029|경기도|포천시|소흘읍|무봉리|0|89|1|416504439300|0|12|0|63
46730350466405200007000054|4673035027|전라남도|구례군|광의면|온당리|0|345|4|467304664052|0|70|54|63
11215109411249500000800000|1121510900|서울특별시|광진구|군자동||0|16|1|112154112495|0|8|0|63
42760250322802300004000038|4276025025|강원도|평창군|평창읍|종부리|0|499|0|427603228023|0|40|38|63
26530106313902000004500000|2653010600|부산광역시|사상구|주례동||1|92|90|265303139020|0|45|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|554|0|416303206116|0|2128|0|63
28720330315801300050300009|2872033021|인천광역시|옹진군|백령면|진촌리|0|2120|8|287203158013|0|503|9|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|654|10|416303206116|0|2126|0|63
26530106313902000004500000|2653010600|부산광역시|사상구|주례동||1|167|22|265303139020|0|45|0|63
28720350427403800003100000|2872035023|인천광역시|옹진군|덕적면|서포리|0|807|0|287204274038|0|31|0|63
46730250466413400003100000|4673025021|전라남도|구례군|구례읍|봉동리|0|213|5|467304664134|0|31|0|63
47230380301803700049500000|4723038022|경상북도|영천시|고경면|창하리|0|141|2|472303018037|0|495|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|655|13|416303206116|0|2128|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|655|14|416303206116|0|2128|0|63
28720360427419400004500000|2872036022|인천광역시|옹진군|영흥면|내리|0|1328|34|287204274194|0|45|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|599|9|411174331197|0|83|0|63
45140127301601100149600000|4514012700|전라북도|익산시|팔봉동||0|366|19|451403016011|0|1496|0|63
44210320456257800005500033|4421032024|충청남도|서산시|부석면|월계리|0|735|0|442104562578|0|55|33|63
41630330443640200010000016|4163033026|경기도|양주시|광적면|덕도리|0|134|15|416304436402|0|100|16|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|655|1|416303206116|0|2128|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|554|6|416303206116|0|2128|0|63
44210320456257800005500033|4421032024|충청남도|서산시|부석면|월계리|0|733|0|442104562578|0|55|33|63
11215103411235000002600009|1121510300|서울특별시|광진구|구의동||0|206|46|112154112350|0|26|9|63
48870360483838200002000014|4887036023|경상남도|함양군|안의면|이전리|0|155|3|488704838382|0|20|14|63
48880250484153200003000001|4888025022|경상남도|거창군|거창읍|중앙리|0|358|78|488804841532|0|30|1|63
41650105443931600002800000|4165010500|경기도|포천시|설운동||0|261|4|416504439316|0|28|0|63
